# Table created by editing the following input table: output/ASV_table.biom
# Used command:  dependencies/edit_table_basic.py -v -i output/ASV_table.biom -o output/ASV_table.tsv -f --verbose_prefix '  ' --include_comments_in_output --save_output_row_names_under_column ASV --save_output_column_names_in first_data_line
# Generated on: 2025.12.23 10:31:54
#
ASV	Brm01	Brm02	Fec01	Fec02	Fec03	Fec04	Hot01	Hot02	Hot03	Hot04	Hot05	Lak01	Mud01	Mud02	Mud03	Mud04	Mud05	Sea01	Sed01	Sed02	Sed03	Sed04	Sed05	Sed06	Sed07	Sod01	Sod02	Sod03	Soi01	Soi02	Soi03	Soi04
ASV.6939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
ASV.6940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
ASV.6941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
ASV.6942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0
ASV.6943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0
ASV.6944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	32	0	0	0	0
ASV.6945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0
ASV.6946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	0	0	0	0
ASV.6947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
ASV.6953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
ASV.6954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	2
ASV.6955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	6	1	4
ASV.6956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	6
ASV.6957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	8
ASV.6958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	22	0	1
ASV.6959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	28	0	0
ASV.6960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	29	0	3
ASV.6961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	27
ASV.6962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	1	25
ASV.6963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	31	1	3
ASV.6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	32
ASV.6965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	27
ASV.6966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3	25
ASV.6967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	17	15
ASV.6968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
ASV.6969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	1	0
ASV.6970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1
ASV.6971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	4	5
ASV.6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	16
ASV.6973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	16
ASV.6974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35
ASV.6975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	2
ASV.6976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	0
ASV.6977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV.6983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	2
ASV.6984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20
ASV.6985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	35
ASV.6986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
ASV.6987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
ASV.6988	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV.6989	3	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6990	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6991	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV.6992	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6993	5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6994	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6995	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6996	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6997	0	0	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV.6998	0	0	33	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.6999	0	0	31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
ASV.7000	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1
ASV.7001	0	0	14	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	2	2	2
ASV.7002	0	0	10	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7003	0	0	7	6	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7004	0	0	6	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ASV.7005	0	0	5	0	0	0	0	0	0	0	0	2	3	2	10	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	6	3
ASV.7006	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	31	1	0	0
ASV.7007	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7008	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7009	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	17	7
ASV.7010	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7011	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7012	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7013	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7014	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7015	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7016	0	0	0	0	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7017	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7018	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7019	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7020	0	0	0	0	0	0	30	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7021	0	0	0	0	0	0	6	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7022	0	0	0	0	0	0	3	18	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7023	0	0	0	0	0	0	3	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7024	0	0	0	0	0	0	2	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7025	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	7	22
ASV.7026	0	0	0	0	0	0	1	17	4	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7027	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7028	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7029	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7030	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7031	0	0	0	0	0	0	0	34	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7032	0	0	0	0	0	0	0	29	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7033	0	0	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7034	0	0	0	0	0	0	0	3	2	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7035	0	0	0	0	0	0	0	3	4	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7036	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7037	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7038	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7039	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7040	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7041	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7042	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7043	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7044	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7045	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	3	0	1	3
ASV.7046	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	6	0	0	0	0	0	0	3	2	7	14
ASV.7047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	30
ASV.7049	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7050	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7051	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV.7053	0	0	0	0	0	0	0	0	0	0	0	21	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0
ASV.7054	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7055	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0
ASV.7056	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7057	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
ASV.7058	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7059	0	0	0	0	0	0	0	0	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7060	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7061	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0
ASV.7062	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	1	0	2	15
ASV.7063	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7064	0	0	0	0	0	0	0	0	0	0	0	1	5	9	3	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7065	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	21	2
ASV.7066	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	1	9	19
ASV.7067	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7068	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	8	0	15	0	0	0	0	0	0	3	2	2	5
ASV.7069	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	11	15	5
ASV.7070	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	24	3	6
ASV.7071	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ASV.7072	0	0	0	0	0	0	0	0	0	0	0	0	13	11	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7073	0	0	0	0	0	0	0	0	0	0	0	0	13	19	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7074	0	0	0	0	0	0	0	0	0	0	0	0	10	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7075	0	0	0	0	0	0	0	0	0	0	0	0	9	9	8	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7076	0	0	0	0	0	0	0	0	0	0	0	0	9	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7077	0	0	0	0	0	0	0	0	0	0	0	0	9	5	6	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7078	0	0	0	0	0	0	0	0	0	0	0	0	9	17	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7079	0	0	0	0	0	0	0	0	0	0	0	0	7	7	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7080	0	0	0	0	0	0	0	0	0	0	0	0	7	6	7	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7081	0	0	0	0	0	0	0	0	0	0	0	0	7	17	4	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7082	0	0	0	0	0	0	0	0	0	0	0	0	6	27	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7083	0	0	0	0	0	0	0	0	0	0	0	0	5	20	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7084	0	0	0	0	0	0	0	0	0	0	0	0	5	10	4	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7085	0	0	0	0	0	0	0	0	0	0	0	0	4	11	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7086	0	0	0	0	0	0	0	0	0	0	0	0	4	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7087	0	0	0	0	0	0	0	0	0	0	0	0	4	5	15	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7088	0	0	0	0	0	0	0	0	0	0	0	0	3	8	3	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	4	0
ASV.7089	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	20	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0
ASV.7090	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0
ASV.7091	0	0	0	0	0	0	0	0	0	0	0	0	2	10	6	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0
ASV.7092	0	0	0	0	0	0	0	0	0	0	0	0	2	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7093	0	0	0	0	0	0	0	0	0	0	0	0	2	9	9	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7094	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	1	0	0
ASV.7095	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7096	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7097	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0
ASV.7098	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	13	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
ASV.7099	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	0	0	0	0	4	2	1	8
ASV.7100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0
ASV.7101	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	7	0	0	0	0	0	0	6	3	1	16
ASV.7102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	6	0	18	0	0	0	0	0	0	2	0	0	0
ASV.7104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	33	0	2	0	0	0	0	0	0	1	0	0	0
ASV.7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	26	0	5	0	0	0	0	0	0	0	0	0	4
ASV.7108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	0	3	0	0	0	0	0	0	1	0	12	2
ASV.7109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.7123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV.7125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	4	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV.7126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	10	0	0	0	0	0	0	0	0	0	0	3	0
ASV.7127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	26	0	0	0	0	0	0	0	0	0	0	0
ASV.7128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	0	0	0	0	0	0	0
ASV.7129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	0	0	0	0	0	0	0
ASV.7130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	33	0	0	0	0	0	0	0	0	0	0	0
ASV.7131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	32	0	0	0	0	0	0	0	0	0	0	0
ASV.7132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ASV.7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	29	0	0	0	0	0	0	0	0	0	0	0
ASV.7134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ASV.7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	33	0	0	0	0	0	0	0	0	0	0	0
